x,y,z
620.3509,-327.86712,-691.61428
642.83164,-217.45651,-691.6832
-995.82572,920.07943,-691.72398
-627.15928,838.12912,-691.73365
346.26281,-809.64709,-691.7895
1364.4017,293.26845,-691.823
-22.86433,854.97976,-691.90233
1355.56104,1578.85092,-691.99285
274.14469,900.39587,-692.01104
-2712.19756,-485.56706,-692.07877
675.93345,-170.22163,-692.16127
1043.60206,436.72629,-692.19646
-867.17217,981.63489,-692.23646
400.86781,-290.47504,-692.27103
1525.611,1422.51717,-692.30744
-2576.03041,1571.55269,-692.35154
-1402.03507,1396.35328,-692.4876
448.35458,-2047.56232,-692.49511
-701.486,1571.76696,-692.50241
263.18148,-344.40556,-692.53006
665.60145,-1241.693,-692.5536
707.8963,-1214.87845,-692.59634
-679.24445,988.57148,-692.59786
-62.03506,-154.12909,-692.60188
-173.56561,816.37031,-692.65395
-702.37248,912.89159,-692.72578
1394.02971,412.10942,-692.77155
236.38725,-567.00865,-692.79234
264.80666,-258.75203,-692.82561
1091.58661,-340.09518,-692.87099
-972.07189,4322.49597,-692.88974
-692.36421,-2227.1911,-692.94507
692.75845,788.7347,-692.96474
175.94212,18.66513,-693.08118
-731.53205,710.55159,-693.09432
719.11226,1634.74902,-693.11915
764.29156,412.32998,-693.11934
1111.3187,-1889.22415,-693.1946
-42.49224,-1095.40219,-693.21103
-1332.88154,893.9967,-693.24004
2815.35456,377.89294,-693.26555
-706.48595,-1761.05328,-693.38669
-3822.46153,219.21842,-693.54817
707.96526,-76.25928,-693.59734
668.09966,-379.66502,-693.63546
-158.12765,189.98275,-693.65337
2075.20618,1901.0353,-693.67286
1790.19334,-1620.79927,-693.67887
-1039.34113,1023.86699,-693.78363
-15.69727,-1482.23951,-693.81471
826.71928,608.77173,-693.86042
-1140.2815,222.26108,-693.86902
-585.23574,-236.67493,-693.89441
-438.85357,811.98002,-693.90677
1022.46112,-793.27211,-693.95703
3942.98427,-1546.3575,-693.96466
1320.21333,2389.63391,-693.98686
150.43924,54.03425,-694.082
1427.66427,199.8744,-694.13611
842.74856,199.29403,-694.18066
1060.4649,-5108.26324,-694.18507
-380.99294,145.5976,-694.20112
-535.89109,-263.4949,-694.25577
-67.85231,-1054.32175,-694.30649
-699.4166,-455.69093,-694.31385
414.28046,63.37778,-694.35194
263.16514,-1111.70195,-694.3768
-88.17302,1410.69492,-694.3845
-341.818,-308.90713,-694.39235
2087.19034,-1240.2918,-694.41737
-21.05631,-152.25199,-694.43175
2629.6779,-636.28768,-694.57519
105.61656,-950.53208,-694.64867
484.55684,299.8481,-694.66101
192.67367,1913.71081,-694.67393
1649.84703,3338.16664,-694.74857
1285.49514,-304.11099,-694.75568
-448.55413,-660.20926,-694.77499
295.39922,1511.08517,-694.78082
765.55029,-299.72623,-694.83082
-1055.63559,-1991.30153,-694.86078
-2236.5266,-702.0258,-695.03586
-934.14535,-1223.74455,-695.11237
1860.86435,906.19355,-695.16824
2488.25726,462.70781,-695.25565
-836.61438,-193.88772,-695.30357
329.63294,290.12424,-695.31229
-687.44756,-1038.5796,-695.53398
602.7559,-1731.35479,-695.53562
1390.97764,-1213.08872,-695.63328
74.81136,-1096.10128,-695.68628
-1006.68103,-2973.46564,-695.781
-331.9182,742.99071,-695.78482
-625.20671,-1346.26593,-695.79692
662.55831,440.75473,-695.82812
1955.27274,580.84049,-695.91606
3145.64507,5090.22516,-695.91708
-2040.02737,873.01736,-696.02874
1125.2717,-1457.45554,-696.12852
150.10954,648.82109,-696.14692
-195.38684,1122.33586,-696.21327
385.2473,109.19261,-696.28613
1402.76136,1167.08083,-696.33336
61.30021,139.11403,-696.35702
121.83397,-634.11329,-696.36637
1748.9327,1096.73024,-696.3682
-94.90096,-452.83414,-696.44217
-552.16146,-409.25029,-696.45036
271.54908,-943.02404,-696.46514
-96.34512,1610.66531,-696.54302
-85.03943,-643.85398,-696.59883
386.14449,-354.59874,-696.60402
1523.085,356.37464,-696.62774
-635.25072,-345.2125,-696.65843
-264.6549,-154.1474,-696.6838
449.55216,7.18782,-696.70816
-1420.21502,-2060.11505,-696.7192
1434.70654,-1239.91607,-696.73625
1300.21396,1635.73493,-696.7432
-1185.85854,-1502.08697,-696.74833
124.46682,88.30905,-696.74912
64.07178,-52.71831,-696.83158
786.99637,-407.53151,-696.83321
238.98286,-1141.56872,-696.96691
299.25359,-128.05506,-696.96999
1041.39967,6.82192,-696.981
-976.71016,-36.37921,-697.04092
-587.85218,-457.99845,-697.06509
-988.56394,666.65796,-697.18246
1054.68633,-2764.07869,-697.24536
-1797.0069,3194.91113,-697.30167
-785.92025,1120.55261,-697.34371
816.35738,322.47067,-697.41287
620.79682,-537.90637,-697.46658
440.11658,-2558.51885,-697.5295
458.7207,697.89578,-697.54089
95.75731,1085.27537,-697.54201
-2781.22385,-3580.51893,-697.59821
1755.38266,-271.82377,-697.65513
-1445.30645,1039.35727,-697.67157
-588.38912,454.04122,-697.67896
-520.2958,-103.15573,-697.68918
-189.44972,2574.20653,-697.6951
-2329.11266,-1077.86132,-697.69841
1787.6067,41.60946,-697.699
31.75225,-296.17675,-697.8071
-2308.22748,-2548.84449,-697.82418
-184.38094,-331.52937,-697.83541
1743.33333,-1188.28733,-697.87732
1069.4566,-8.66806,-698.04833
100.38486,-615.85376,-698.11238
-1498.17341,135.21334,-698.14141
-110.94391,-1227.41778,-698.15028
-459.98171,-784.90844,-698.18172
-910.91678,-823.22797,-698.19911
396.94258,-599.10357,-698.22752
206.19195,-763.31958,-698.24125
-445.32919,-284.42592,-698.25424
1143.72379,-1920.63653,-698.3126
793.9252,-912.4636,-698.36852
-1948.07976,1887.7296,-698.3806
1295.37945,2929.85539,-698.38462
-208.56021,-642.76287,-698.41736
830.62323,-963.6404,-698.54366
233.42723,-123.62579,-698.55385
1059.34328,915.88521,-698.56921
893.77184,-38.82363,-698.6112
704.10376,-1112.28219,-698.64088
-780.08966,-45.05211,-698.70696
5027.73141,-2552.77009,-698.81152
-154.75223,655.97997,-698.8121
-636.21991,278.31638,-698.87525
767.29635,-33.79974,-698.88064
345.22191,-361.1259,-698.90969
-18.51056,-551.41649,-698.95465
414.61091,-224.68167,-698.96465
318.44972,-968.47276,-698.98403
52.8362,-1061.72474,-699.0044
2113.26521,861.06416,-699.07461
-973.88886,19.94809,-699.17228
-256.18343,-1370.84977,-699.23845
64.32414,-69.91616,-699.29193
-989.03886,-44.67872,-699.31628
-134.17279,1086.08383,-699.32353
-297.99676,-1644.38529,-699.3338
-210.2409,922.35481,-699.38857
473.39511,294.61718,-699.38955
843.55959,275.45007,-699.50549
-429.67366,-1473.01604,-699.53577
-560.89086,-902.59978,-699.55222
-925.11308,-24.37656,-699.56225
905.61623,631.79925,-699.59607
-651.90763,-863.83277,-699.61072
-461.67664,-1139.29791,-699.61325
-1633.68146,3530.49224,-699.65071
1178.92144,423.09122,-699.68531
24.83101,966.28091,-699.77859
383.0419,-1209.95192,-699.78089
-96.79546,378.09149,-699.80734
-23.81637,366.88826,-699.81295
1756.55984,1683.44294,-699.82059
-183.02134,-613.88292,-699.86411
675.19535,-280.5134,-699.90239
-343.45931,-167.54486,-699.92932
2931.97672,860.48276,-700.02282
1366.33989,567.219,-700.02651
-186.21297,-256.9939,-700.06086
-873.12672,-773.66446,-700.12357
1766.83871,672.96534,-700.12481
-546.29793,-1578.98532,-700.1691
330.5604,-99.06569,-700.2247
-162.49828,-645.4971,-700.31372
-1629.04974,1077.0698,-700.32282
-315.0358,-136.58608,-700.38921
3193.38647,-1622.17236,-700.48223
-755.47826,518.51004,-700.52724
-635.92045,-2348.20513,-700.54931
68.91791,2027.18186,-700.54945
1111.49683,1945.27637,-700.60395
2371.91861,771.16786,-700.63827
1244.00178,-2347.09944,-700.70168
-1272.51415,-397.26087,-700.7138
568.47949,964.76511,-700.79306
-635.16703,436.44291,-700.82135
1878.51589,-2035.48221,-700.89682
-2754.19857,2814.80494,-700.90184
-806.33219,206.36,-700.92112
-756.69237,-226.24395,-700.92433
-836.80923,-325.06449,-700.92443
-276.11832,-267.24655,-700.93781
-589.69989,32.42972,-700.95619
484.27167,2063.15367,-700.95666
609.17682,-35.88141,-700.95721
-1119.60782,-390.31353,-700.99358
334.98497,-1201.2496,-701.03048
165.22133,1208.05986,-701.03577
-1725.58567,923.59956,-701.11858
1167.1992,264.04342,-701.13727
1261.68801,-754.37445,-701.14833
-512.83768,1181.23883,-701.16877
-1044.41452,-190.27277,-701.17959
170.80817,1235.24006,-701.18889
252.8743,-418.21015,-701.19089
-162.93905,337.08276,-701.22233
-504.70037,142.5764,-701.23084
533.34325,-2.49087,-701.28311
635.73215,-247.87487,-701.29455
1139.9916,-308.93266,-701.3046
-226.55001,-296.17884,-701.30984
387.36043,362.72533,-701.36638
-455.03708,1016.01976,-701.38848
-840.42195,96.57775,-701.3894
264.49528,1610.26797,-701.40017
-1634.10836,2793.21242,-701.48686
3114.09724,-920.68324,-701.53293
1007.95261,313.44231,-701.53705
-991.54535,-558.51247,-701.56818
-14.85971,802.58001,-701.57641
-165.35342,568.87795,-701.61476
1141.06381,-727.64988,-701.6172
270.19935,1688.60414,-701.63963
-186.21964,-20.21991,-701.64312
92.3837,-477.86901,-701.6929
323.78374,1010.66468,-701.69738
-604.39065,1497.28528,-701.73413
1389.22246,769.21309,-701.75036
-1719.35858,-1627.24065,-701.80235
1023.55734,813.04512,-701.85255
-1827.20689,-978.16771,-701.88555
-455.51376,920.22484,-701.91498
-197.9027,-1328.07346,-701.95511
-1155.13281,3816.26724,-701.99493
-308.47281,52.79096,-702.04351
-800.39265,262.19302,-702.08186
-42.09739,105.31736,-702.13642
655.23703,-295.97986,-702.23614
621.8547,310.7217,-702.26303
371.98637,905.55753,-702.2669
-412.43084,-917.58828,-702.4577
331.842,-241.81639,-702.47035
261.37257,1208.95319,-702.53235
-499.02699,-914.10564,-702.58444
93.80032,-157.9218,-702.60365
-473.36116,-123.60477,-702.61503
1110.95614,984.05458,-702.63452
1523.93597,807.2779,-702.63733
4749.17822,5084.65504,-702.66361
1990.74366,770.0909,-702.6856
-206.68705,-12.19276,-702.73468
536.34214,1088.80819,-702.78745
299.79714,-708.00374,-702.79621
185.602,-836.99148,-702.91915
-154.39413,221.44589,-702.95892
-840.07167,-271.68343,-703.1068
-1724.8609,362.07057,-703.12384
-209.11841,2031.43676,-703.12651
-386.18552,724.65137,-703.19408
-1643.81229,747.75887,-703.22102
-170.6411,450.70114,-703.22964
-2235.22028,3241.79269,-703.25709
-388.95354,-1450.62612,-703.27601
1437.60735,-992.59496,-703.29901
180.79737,974.19865,-703.30442
252.88226,-1885.68411,-703.30962
-999.76558,-1867.67943,-703.3525
515.96106,-1244.44261,-703.42598
-164.02765,-671.46096,-703.42794
-944.4042,-898.91331,-703.44972
496.46654,-354.42055,-703.45746
-904.2471,-307.6443,-703.46048
-524.49084,-326.72121,-703.47457
-2464.97276,3959.65732,-703.5147
-346.21343,-2434.37649,-703.55087
1587.72262,-93.2316,-703.57508
158.33535,-323.71458,-703.59873
-222.43159,70.45272,-703.61315
-2177.48168,-1067.88163,-703.63736
551.34929,509.23301,-703.66153
-227.78503,-176.80605,-703.67432
-1026.9306,168.66315,-703.71032
653.07818,-221.16031,-703.73247
-744.32345,-792.82075,-703.78675
566.20408,-1345.69765,-703.79569
52.14614,-1182.86658,-703.81838
1063.09429,-526.20386,-703.87222
2010.58646,500.25384,-703.87315
920.10527,-24.36075,-703.92464
3492.90922,726.02673,-703.99824
-1832.64351,73.31902,-704.15952
-770.2848,145.41197,-704.19229
1221.98594,-626.31437,-704.25689
-100.53907,961.60485,-704.29784
-429.54606,484.88822,-704.34646
42.53654,139.92423,-704.4024
-172.1,-308.49248,-704.40944
-1127.54615,1793.011,-704.4243
234.58621,47.85962,-704.47583
163.90174,-253.05372,-704.47939
-1553.80793,-1447.11371,-704.49381
338.74598,-121.49557,-704.55014
-761.09666,20.26482,-704.55929
-263.53748,-1098.63549,-704.6948
1238.86403,295.32815,-704.82638
-316.38068,358.44922,-704.95526
2098.83778,3550.29461,-704.96881
609.45273,-3671.45816,-704.97493
-18.87167,525.48864,-705.0093
-1837.10977,2185.97545,-705.02147
371.81994,-185.21804,-705.06017
704.70189,1092.9458,-705.0983
-216.93401,-525.46788,-705.18888
1883.70994,-52.27639,-705.22179
3435.73972,-3705.28923,-705.22811
64.59256,-1387.33185,-705.23442
660.87197,-164.46364,-705.24351
-1565.06053,1380.14079,-705.28937
-2106.09478,-505.67484,-705.33271
1742.08329,-1035.65987,-705.36514
-1842.96976,-2088.84834,-705.36693
-645.02032,4020.16523,-705.37464
-511.13219,298.36809,-705.42021
-501.96656,-1126.08167,-705.45167
-970.99109,24.70347,-705.49151
5207.044,-2075.61897,-705.55805
3414.27772,1517.30095,-705.58222
792.54704,-57.4897,-705.61664
1185.89692,2597.34899,-705.65076
-136.00889,541.9497,-705.65864
-813.69489,552.81803,-705.67411
545.58539,54.1087,-705.71105
132.56697,167.96187,-705.73826
-180.19567,-427.5486,-705.74247
993.12363,80.18995,-705.77508
787.82572,-1764.866,-705.93901
-2656.56938,1846.27153,-705.93914
-842.18308,-666.65465,-705.98595
-211.56155,710.24773,-705.99296
2.53604,-783.7533,-706.00076
2.28308,-2451.37657,-706.01045
-831.87798,-36.23443,-706.03225
1120.60252,787.33581,-706.05634
117.107,235.88054,-706.06596
1939.80367,86.16469,-706.09681
-88.47247,1027.6344,-706.14869
105.28341,51.5614,-706.15515
-618.46001,-693.0346,-706.23995
163.13966,518.58066,-706.26809
2905.79906,-593.7804,-706.26919
63.56626,-266.50607,-706.29685
-311.0704,1541.75436,-706.31478
-646.36099,-1085.19131,-706.33018
-25.71253,-472.76113,-706.33838
1225.03421,30.55959,-706.37174
-706.26917,1584.00846,-706.37256
-1306.67463,-851.88721,-706.37353
1017.56616,558.12727,-706.47566
-1137.24589,-1601.84183,-706.53725
-860.08543,-179.05517,-706.5508
-477.03768,-393.45822,-706.60082
3221.86267,1402.48986,-706.62625
-463.68999,814.35363,-706.69143
328.56133,-786.73379,-706.73648
-368.2684,179.51008,-706.84844
6.5453,-109.47892,-706.8501
-229.86286,72.1101,-706.9033
-13.5908,-77.0765,-706.91867
3400.93544,-1983.39806,-706.94432
3160.8796,2210.82527,-706.96197
-19.63336,-271.55079,-706.96259
-1724.11068,1998.1854,-706.9886
-1703.55868,302.91366,-707.02654
111.5893,116.1635,-707.04685
2369.96269,570.22878,-707.0505
-1247.50984,-2509.35937,-707.06065
1299.50324,838.822,-707.09367
-410.46602,-2148.5355,-707.12715
1124.74003,-1246.06586,-707.19172
2571.97996,1339.9507,-707.1944
-1298.30957,2160.34741,-707.22939
-301.71515,2734.87702,-707.23377
822.64799,44.21765,-707.25145
-1868.40961,620.83932,-707.30283
2812.46164,-1241.38609,-707.35932
828.23415,-473.4471,-707.37812
-3183.8964,632.29889,-707.39433
3237.22591,-453.21849,-707.47529
-537.36287,-984.72405,-707.47631
-12.45392,1224.68718,-707.52381
-453.59223,-801.56715,-707.59244
-232.95365,-140.59105,-707.64269
944.98923,537.07237,-707.67361
-200.20598,-432.52825,-707.71377
129.78545,175.7526,-707.78809
-354.06844,-1209.09638,-707.81206
447.95542,313.56968,-707.85446
274.93741,49.96553,-707.87509
710.48214,-585.67482,-707.91456
-174.27328,886.91586,-707.92405
-253.34789,-1659.05883,-707.93998
699.05992,-149.0554,-707.95914
-765.30876,-985.64154,-707.97934
-775.12992,-859.59286,-708.04032
-436.15193,23.48956,-708.06465
-635.52548,-1315.2884,-708.15017
355.98297,-701.10856,-708.1753
-243.04794,111.28097,-708.23462
-1007.0138,-272.82738,-708.30444
1218.93088,-609.98929,-708.32031
-782.7361,753.54745,-708.33858
-1372.56452,56.20948,-708.35739
-296.44124,-554.13037,-708.38853
-3708.59547,-3827.47813,-708.39212
-251.22165,-1179.44765,-708.43185
92.47212,51.59084,-708.4623
2857.50383,-894.52248,-708.4889
6764.91534,-104.76352,-708.49002
262.89211,347.91761,-708.50327
-449.32152,-679.7926,-708.66525
-585.89156,-325.86735,-708.77094
-2451.76033,-308.07587,-708.82168
1020.68455,-377.27021,-708.86914
433.33383,1297.59191,-708.97127
2625.82025,1073.33274,-708.98969
1433.74541,-750.47892,-709.00013
-982.44953,513.1735,-709.04625
-63.48186,993.81439,-709.0801
242.96738,664.96355,-709.08558
851.60766,185.34498,-709.14005
-464.22866,-1137.33665,-709.17497
1799.49696,-1515.15313,-709.21117
1356.77941,-1451.55693,-709.21597
-438.32592,-2383.63402,-709.25585
-375.12684,1970.56276,-709.29496
864.67799,-2051.38629,-709.32374
-50.57277,-377.55126,-709.34392
60.39553,-74.65145,-709.35027
-1169.3174,192.9766,-709.37732
-959.25373,2307.18558,-709.38658
354.60514,1082.92249,-709.40472
-1337.58514,-1048.40679,-709.42118
-1477.92848,3756.19363,-709.43617
-1341.87813,-529.8979,-709.45419
-764.4004,-400.87384,-709.50103
-344.97372,-1290.8674,-709.50465
1497.6858,-1076.6811,-709.50509
-142.39787,957.81831,-709.55341
-442.84206,-189.59216,-709.56331
-264.98719,-1022.17084,-709.65259
-965.49889,628.69428,-709.68409
-502.32147,-937.69834,-709.685
2797.16387,1322.99839,-709.6857
-482.50542,321.85216,-709.74427
-1184.81245,-1249.10181,-709.7477
1019.73099,847.11146,-709.81829
250.98107,274.24735,-709.82639
-1767.5516,-3.77932,-709.83473
-1117.42969,5558.82147,-709.87277
-117.65575,-528.57834,-709.89836
263.82688,-875.17665,-709.96631
-156.49758,585.76007,-710.07212
-400.28504,-176.41083,-710.10831
40.91636,660.78729,-710.12839
-590.86776,-342.21983,-710.22761
-2140.81766,-233.13143,-710.24033
-738.78051,372.75928,-710.26226
572.60566,56.03022,-710.29581
2656.70134,3223.65865,-710.33264
84.32431,-208.6948,-710.34735
496.36853,-120.18963,-710.35694
1034.61421,861.17622,-710.38442
-624.42682,-423.41545,-710.39703
808.70646,1.21258,-710.41209
491.96283,-262.61936,-710.65492
-2112.81028,1333.21029,-710.6936
107.22827,-169.83215,-710.71641
900.0425,-427.70507,-710.7344
-308.55858,2312.66416,-710.78419
306.87331,-72.61386,-710.79219
-484.39344,-635.591,-710.815
-155.58875,-400.43637,-710.83126
-563.41887,-590.19962,-710.97836
-431.24936,155.82553,-710.98453
581.87872,161.52998,-710.99101
-2269.80123,-4757.71385,-710.99351
-2415.29914,1636.71125,-711.00866
1058.9736,-889.71019,-711.10395
-1068.30984,1024.35931,-711.11485
502.68466,-431.31782,-711.12682
297.68435,-1143.75535,-711.14329
632.72068,286.40669,-711.15633
2619.59026,589.76351,-711.32025
-1484.0415,3610.90539,-711.34935
-218.92239,1695.6856,-711.39242
-779.25781,-174.64246,-711.42686
-649.45415,-728.46852,-711.44332
730.3899,636.12996,-711.67982
-461.55016,-658.92421,-711.69603
-857.51117,-253.5197,-711.70534
-896.10833,-1096.30278,-711.79646
1469.48074,1217.35612,-711.7966
1263.2814,-1961.19239,-711.81639
-62.80868,-836.40556,-711.8488
-5779.20354,1052.02982,-711.91448
1630.85347,658.83079,-711.96239
132.91792,-932.37529,-711.97979
157.6904,-728.70812,-711.99018
443.16029,140.2798,-712.0454
865.72686,142.38517,-712.0512
-307.76765,-138.61166,-712.0706
1221.12145,1080.66219,-712.1447
882.3035,-153.02951,-712.20506
-1694.01251,-46.38699,-712.23435
-88.07033,-96.3783,-712.24608
-1368.84277,3490.94873,-712.36245
-1845.17402,947.09111,-712.41549
-1157.04653,562.36583,-712.4725
-1014.69795,386.47091,-712.49743
788.22977,-1083.35961,-712.519
-527.20885,-637.22016,-712.61207
-267.86657,81.84309,-712.62971
2447.5352,-1064.24879,-712.72082
-1684.32208,1201.34038,-712.73391
166.54536,337.01259,-712.74625
-658.50158,-210.91116,-712.76817
-1002.36067,213.89319,-712.82727
-676.6432,28.27172,-712.88296
-57.14232,-1270.17077,-712.99795
-87.30741,1069.86381,-713.03116
299.56603,261.19449,-713.04095
1890.41197,-1514.84991,-713.07436
2739.26543,-114.2323,-713.07596
-242.40046,188.51833,-713.09238
-562.34346,295.56627,-713.19389
-844.80725,1029.22254,-713.32705
-802.31836,-104.93774,-713.42325
-790.82102,-772.61147,-713.42436
-6553.82164,-1480.60924,-713.43066
-237.64176,116.86,-713.47348
1868.78314,814.5005,-713.50627
121.96538,1398.57816,-713.5181
60.15542,-572.05219,-713.63496
1650.79151,-856.57564,-713.69254
1037.93558,-1423.96166,-713.69463
2496.62191,-942.60009,-713.72903
455.99109,-2862.39474,-713.75155
-534.18385,1268.41625,-713.77222
-1384.95927,3421.32752,-713.77807
807.05456,482.74514,-713.81101
-507.44874,308.3704,-713.81184
443.43932,240.30311,-713.94135
658.90187,351.2005,-713.94354
-1064.93821,-63.33158,-713.98262
460.05452,-53.54883,-713.99741
-597.5924,-753.20958,-714.01428
653.28126,144.25131,-714.02137
-1741.89922,-1365.37059,-714.0569
2347.19721,-852.74013,-714.14416
-282.01675,-715.21462,-714.14485
731.94631,965.58573,-714.18252
-1404.82917,290.8732,-714.18651
421.17076,-463.02169,-714.20965
1521.5986,-1194.08539,-714.24642
696.45108,-691.08601,-714.25595
-564.24114,-845.2932,-714.32599
133.73451,-1145.80347,-714.35065
2091.92433,-505.3964,-714.36611
-607.38342,-1961.26076,-714.45037
-1188.55742,-2362.81874,-714.49336
-955.86462,366.53042,-714.54756
1228.50276,-976.13635,-714.55627
236.2659,-108.82225,-714.58342
455.36473,726.3431,-714.62098
-33.32657,-543.48157,-714.68235
216.97018,832.59468,-714.77661
-3566.73496,3394.00366,-714.84239
-175.30425,421.38117,-714.91877
-1357.23115,-407.83554,-714.92756
-643.64672,-1023.29105,-714.98092
-467.2911,-30.16934,-715.01234
-580.73334,365.25213,-715.24991
745.99906,472.46399,-715.25263
-293.56997,-120.3461,-715.26043
-971.29207,597.01451,-715.2613
139.72473,-496.44348,-715.2986
-4196.0127,1765.81196,-715.37988
-781.31254,-1334.12946,-715.41871
390.80514,62.78039,-715.47151
238.11958,403.88258,-715.5011
618.74445,14.18984,-715.54872
-592.49265,-1128.85971,-715.56771
1217.23512,-604.81998,-715.63041
-248.07195,1171.05362,-715.73864
-1405.04249,3693.55336,-715.74385
-744.62087,6541.47376,-715.8158
-714.05911,-695.04587,-715.92255
1191.77161,-1830.79595,-715.94868
-674.12121,-892.52879,-715.95581
311.77574,447.58671,-715.97768
479.64751,2857.96093,-716.00999
1378.73885,-677.55401,-716.05631
222.62469,-1041.86216,-716.12812
757.50556,-233.79974,-716.20548
-959.36528,5301.28007,-716.21149
582.75424,0.37038,-716.23522
-825.45747,5.98585,-716.24519
1199.93286,498.44719,-716.25266
1916.57994,1206.46177,-716.38481
765.55401,1208.57823,-716.42565
-1707.80418,-2731.72216,-716.43357
-184.07274,-871.15316,-716.46701
-484.94077,-646.29177,-716.48702
-1005.49916,-842.56388,-716.51163
1596.85558,441.44417,-716.51884
-745.81687,406.09896,-716.52528
-280.61698,-1332.13281,-716.61837
-32.32748,-553.03661,-716.64052
2982.19215,-48.70872,-716.67403
757.27,-458.37594,-716.69053
1660.54617,309.27362,-716.69715
-1022.03459,-1075.07625,-716.74629
-2319.55506,160.67903,-716.77997
1155.17892,-1642.52013,-716.9024
-401.86618,-766.16869,-716.90799
-564.43084,-36.64389,-716.99791
908.97122,1485.32544,-717.05565
357.47788,1050.25615,-717.09355
-599.32015,80.38877,-717.18781
-479.10534,-236.82242,-717.23161
206.12152,184.09517,-717.238
984.82465,-3711.39849,-717.23826
-195.03786,-33.60709,-717.2435
-335.34954,2019.51846,-717.28759
-2105.67764,-108.99166,-717.30966
2827.20543,1473.77876,-717.31423
996.33194,-564.73572,-717.31843
-371.58885,-347.52296,-717.41347
-682.26947,-655.99565,-717.41609
165.24661,-1186.85778,-717.41745
-2324.64172,-2086.66457,-717.43805
534.50764,-160.22735,-717.68741
499.40877,-108.46819,-717.6956
1587.79362,1818.95849,-717.71743
-515.00078,-400.50944,-717.72869
-291.72015,-201.93764,-717.73711
-200.96354,45.98127,-717.80809
751.96915,-1338.6667,-717.80966
-708.10526,778.4173,-717.93903
487.80101,1305.12269,-717.9425
2199.16487,-177.18388,-718.02033
-480.09779,-152.66081,-718.10051
1799.66189,-1325.10413,-718.11376
-325.17314,-629.87264,-718.17085
20.77031,112.31022,-718.24858
504.93489,594.59114,-718.36323
-286.91127,-1492.06303,-718.39278
983.00852,5484.45207,-718.44042
2611.26245,5260.97435,-718.49833
-270.47085,-1767.21586,-718.528
-9.54499,-1170.66912,-718.53399
-360.39738,-537.6675,-718.57123
1630.98084,770.66894,-718.57926
-545.62885,1175.03578,-718.58613
-620.34522,-393.66998,-718.65627
-489.23112,2216.55401,-718.66102
-468.10963,3004.99707,-718.67304
-1375.44627,1813.19559,-718.67651
505.93854,689.87551,-718.6776
-434.53473,-636.39138,-718.71807
1014.21666,-1448.01196,-718.75241
-3034.06384,-1048.09248,-718.76718
1631.7055,2080.13231,-718.80827
-844.09362,-148.36369,-718.8126
1362.71942,-20.1882,-718.85428
129.22823,-1109.09791,-718.91701
-3939.81722,4952.81819,-719.04982
484.48482,222.86155,-719.08846
-480.437,1040.72324,-719.1464
-362.28629,-586.19484,-719.1468
545.33475,101.43692,-719.21198
596.94655,928.57614,-719.21348
150.97239,-548.87536,-719.4601
433.08417,365.11421,-719.5343
-217.8355,759.10061,-719.5461
866.80438,167.55269,-719.57482
232.98151,-1057.79456,-719.5863
321.35604,1286.02463,-719.60251
1513.52586,889.95106,-719.62356
944.22378,-2103.55409,-719.68313
2295.00105,-1135.0159,-719.75199
-1117.71648,811.70513,-719.76531
-648.03949,741.07253,-719.76791
-2.6349,-74.19266,-719.77049
1506.3857,548.99912,-719.79122
-1001.25054,700.85833,-719.90763
73.30996,1171.95139,-720.00965
232.42565,573.73156,-720.20533
23.69695,709.23881,-720.26832
56.01743,-139.37444,-720.33891
-1098.07838,-1639.76027,-720.3741
219.49295,-262.2238,-720.40602
-551.69955,39.15645,-720.44408
-573.04161,-615.59922,-720.4447
1405.70782,220.36126,-720.49962
1241.43146,-2689.75528,-720.50257
1799.8453,-553.33264,-720.52483
-1104.77999,422.61673,-720.55369
-320.34113,-122.98035,-720.55449
-199.73266,-343.90017,-720.58491
-683.1674,-9.24019,-720.65472
226.34366,-154.15548,-720.73647
389.47585,-1255.52302,-720.91684
-3241.99377,-678.75314,-720.91939
1364.28582,-150.34214,-720.98848
-597.39568,-951.73077,-721.00878
2529.17477,3035.13179,-721.12417
-340.56997,-795.02188,-721.18796
2833.77174,-504.78315,-721.21503
-1029.73573,5641.96138,-721.33731
-3655.24647,3876.06836,-721.3474
54.49032,-1671.6521,-721.42254
-291.26739,-308.03955,-721.48642
710.35833,-170.14123,-721.48707
1348.92518,-1639.153,-721.6813
-678.57018,335.94676,-721.69979
159.01105,1560.97933,-721.79547
851.57354,-138.16938,-721.83066
4199.73422,-2615.5428,-721.9199
-465.38969,317.40317,-721.98862
1880.78616,626.25097,-722.01686
921.08728,-790.6726,-722.07392
86.13298,-451.89116,-722.07499
390.71567,-1214.86806,-722.0793
-619.10368,-1025.3784,-722.08416
-647.16589,821.11014,-722.15106
261.41989,-649.81026,-722.15975
-242.18985,-568.66994,-722.17858
23.83278,-930.12553,-722.24875
-877.6626,-90.74549,-722.24878
-978.28608,776.88453,-722.25941
159.44443,163.46139,-722.34288
-387.8135,-1147.67092,-722.34664
-2573.24402,76.25833,-722.35053
-510.20199,-195.85645,-722.3589
-765.73722,-399.99145,-722.36578
130.75573,-29.94867,-722.40469
-579.71222,611.46444,-722.40859
403.84564,566.60951,-722.41913
760.41888,447.18847,-722.46657
-767.39553,1312.75399,-722.46801
-743.77587,-426.19074,-722.47513
370.30469,2532.62515,-722.50826
-1943.61802,-552.49989,-722.5499
